# ja/nein/Enthaltung/ungueltig/nichtabgegeben: votes cast in each category across all Abstimmungen in range
# total_votes: sum of the above
# ratio_*: category / total_votes (weighted per vote, so a day with many bundled votes counts more)
# days_present/days_total/days_absent: sitting days attended/total/missed
#   (a day counts as attended if the member cast a real vote on at least one Abstimmung that day)
# ratio_days_present/ratio_days_absent: days_present/days_absent divided by days_total (weighted per day, not per vote)
Fraktion/Gruppe;Vorname;Name;ja;nein;Enthaltung;ungültig;nichtabgegeben;total_votes;ratio_ja;ratio_nein;ratio_Enthaltung;ratio_ungültig;ratio_nichtabgegeben;days_present;days_total;days_absent;ratio_days_present;ratio_days_absent;slug
AfD;Peter;Felser;60;134;12;0;38;244;0.2459016393442623;0.5491803278688525;0.04918032786885246;0.0;0.1557377049180328;84;101;17;0.8316831683168316;0.16831683168316833;peter-felser
DIE LINKE.;Niema;Movassat;58;123;25;0;38;244;0.23770491803278687;0.5040983606557377;0.10245901639344263;0.0;0.1557377049180328;87;101;14;0.8613861386138614;0.13861386138613863;niema-movassat
FDP;Gero Clemens;Hocker;108;74;24;0;38;244;0.4426229508196721;0.30327868852459017;0.09836065573770492;0.0;0.1557377049180328;88;101;13;0.8712871287128713;0.12871287128712872;gero-clemens-hocker
DIE LINKE.;Sabine;Leidig;62;123;21;0;38;244;0.2540983606557377;0.5040983606557377;0.0860655737704918;0.0;0.1557377049180328;85;101;16;0.8415841584158416;0.15841584158415842;sabine-leidig
BÜ90/GR;Friedrich;Ostendorff;98;85;23;0;38;244;0.4016393442622951;0.3483606557377049;0.0942622950819672;0.0;0.1557377049180328;86;101;15;0.8514851485148515;0.1485148514851485;friedrich-ostendorff
BÜ90/GR;Cem;Özdemir;99;80;27;0;38;244;0.4057377049180328;0.32786885245901637;0.11065573770491803;0.0;0.1557377049180328;88;101;13;0.8712871287128713;0.12871287128712872;cem-ozdemir
FDP;Christian;Lindner;115;69;21;0;39;244;0.4713114754098361;0.2827868852459016;0.0860655737704918;0.0;0.1598360655737705;89;101;12;0.8811881188118812;0.1188118811881188;christian-lindner
CDU/CSU;Hans-Georg;Marwitz;136;67;2;0;39;244;0.5573770491803278;0.27459016393442626;0.00819672131147541;0.0;0.1598360655737705;87;101;14;0.8613861386138614;0.13861386138613863;hans-georg-marwitz
SPD;Martin;Burkert;82;32;0;0;39;153;0.5359477124183006;0.20915032679738563;0.0;0.0;0.2549019607843137;39;53;14;0.7358490566037735;0.2641509433962264;martin-burkert
AfD;Gottfried;Curio;58;133;13;0;40;244;0.23770491803278687;0.5450819672131147;0.05327868852459016;0.0;0.16393442622950818;85;101;16;0.8415841584158416;0.15841584158415842;gottfried-curio
AfD;Petr;Bystron;59;133;12;0;40;244;0.24180327868852458;0.5450819672131147;0.04918032786885246;0.0;0.16393442622950818;87;101;14;0.8613861386138614;0.13861386138613863;petr-bystron
CDU/CSU;Yvonne;Magwas;134;69;0;0;41;244;0.5491803278688525;0.2827868852459016;0.0;0.0;0.1680327868852459;92;101;9;0.9108910891089109;0.0891089108910891;yvonne-magwas
SPD;Michael;Gerdes;136;66;0;0;42;244;0.5573770491803278;0.27049180327868855;0.0;0.0;0.1721311475409836;87;101;14;0.8613861386138614;0.13861386138613863;michael-gerdes
AfD;Martin Erwin;Renner;57;134;11;0;42;244;0.2336065573770492;0.5491803278688525;0.045081967213114756;0.0;0.1721311475409836;80;101;21;0.7920792079207921;0.2079207920792079;martin-erwin-renner
CDU/CSU;Michael;Kuffer;139;62;1;0;42;244;0.569672131147541;0.2540983606557377;0.004098360655737705;0.0;0.1721311475409836;82;101;19;0.8118811881188119;0.18811881188118812;michael-kuffer
CDU/CSU;Christian;Schmidt (Fürth);135;67;0;0;42;244;0.5532786885245902;0.27459016393442626;0.0;0.0;0.1721311475409836;90;101;11;0.8910891089108911;0.10891089108910891;christian-schmidt-furth
CDU/CSU;Silke;Launert;132;68;1;0;43;244;0.5409836065573771;0.2786885245901639;0.004098360655737705;0.0;0.1762295081967213;89;101;12;0.8811881188118812;0.1188118811881188;silke-launert
SPD;Gabriela;Heinrich;137;64;0;0;43;244;0.5614754098360656;0.26229508196721313;0.0;0.0;0.1762295081967213;87;101;14;0.8613861386138614;0.13861386138613863;gabriela-heinrich
DIE LINKE.;Klaus;Ernst;58;120;23;0;43;244;0.23770491803278687;0.4918032786885246;0.0942622950819672;0.0;0.1762295081967213;88;101;13;0.8712871287128713;0.12871287128712872;klaus-ernst
FDP;Johannes;Vogel (Olpe);99;69;22;0;43;233;0.4248927038626609;0.296137339055794;0.0944206008583691;0.0;0.18454935622317598;81;98;17;0.826530612244898;0.17346938775510204;johannes-vogel-olpe
FDP;Alexander;Lambsdorff;109;73;19;0;43;244;0.44672131147540983;0.29918032786885246;0.0778688524590164;0.0;0.1762295081967213;86;101;15;0.8514851485148515;0.1485148514851485;alexander-lambsdorff
BÜ90/GR;Katrin;Göring-Eckardt;87;78;35;0;44;244;0.35655737704918034;0.319672131147541;0.14344262295081966;0.0;0.18032786885245902;86;101;15;0.8514851485148515;0.1485148514851485;katrin-goring-eckardt
DIE LINKE.;Pascal;Meiser;61;113;26;0;44;244;0.25;0.46311475409836067;0.10655737704918032;0.0;0.18032786885245902;94;101;7;0.9306930693069307;0.06930693069306931;pascal-meiser
CDU/CSU;Sybille;Benning;132;68;0;0;44;244;0.5409836065573771;0.2786885245901639;0.0;0.0;0.18032786885245902;86;101;15;0.8514851485148515;0.1485148514851485;sybille-benning
SPD;Josip;Juratovic;137;62;1;0;44;244;0.5614754098360656;0.2540983606557377;0.004098360655737705;0.0;0.18032786885245902;82;101;19;0.8118811881188119;0.18811881188118812;josip-juratovic
CDU/CSU;Jens;Spahn;136;64;0;0;44;244;0.5573770491803278;0.26229508196721313;0.0;0.0;0.18032786885245902;88;101;13;0.8712871287128713;0.12871287128712872;jens-spahn
SPD;Aydan;Özoguz;134;66;0;0;44;244;0.5491803278688525;0.27049180327868855;0.0;0.0;0.18032786885245902;85;101;16;0.8415841584158416;0.15841584158415842;aydan-ozoguz
FDP;Daniel;Föst;107;71;21;0;45;244;0.4385245901639344;0.29098360655737704;0.0860655737704918;0.0;0.18442622950819673;86;101;15;0.8514851485148515;0.1485148514851485;daniel-fost
SPD;Sascha;Raabe;131;67;1;0;45;244;0.5368852459016393;0.27459016393442626;0.004098360655737705;0.0;0.18442622950819673;85;101;16;0.8415841584158416;0.15841584158415842;sascha-raabe
FDP;Gyde;Jensen;113;61;25;0;45;244;0.46311475409836067;0.25;0.10245901639344263;0.0;0.18442622950819673;85;101;16;0.8415841584158416;0.15841584158415842;gyde-jensen
AfD;Jürgen;Pohl;49;136;14;0;45;244;0.20081967213114754;0.5573770491803278;0.05737704918032787;0.0;0.18442622950819673;81;101;20;0.801980198019802;0.19801980198019803;jurgen-pohl
SPD;Katarina;Barley;37;25;0;0;45;107;0.34579439252336447;0.2336448598130841;0.0;0.0;0.4205607476635514;25;36;11;0.6944444444444444;0.3055555555555556;katarina-barley
BÜ90/GR;Jürgen;Trittin;90;82;27;0;45;244;0.36885245901639346;0.3360655737704918;0.11065573770491803;0.0;0.18442622950819673;88;101;13;0.8712871287128713;0.12871287128712872;jurgen-trittin
BÜ90/GR;Dieter;Janecek;91;78;29;0;46;244;0.3729508196721312;0.319672131147541;0.11885245901639344;0.0;0.1885245901639344;82;101;19;0.8118811881188119;0.18811881188118812;dieter-janecek
FDP;Thomas L.;Kemmerich;49;29;7;0;46;131;0.37404580152671757;0.22137404580152673;0.05343511450381679;0.0;0.3511450381679389;31;43;12;0.7209302325581395;0.27906976744186046;thomas-l-kemmerich
SPD;Uwe;Schmidt;137;61;0;0;46;244;0.5614754098360656;0.25;0.0;0.0;0.1885245901639344;86;101;15;0.8514851485148515;0.1485148514851485;uwe-schmidt
CDU/CSU;Erich;Irlstorfer;130;67;0;0;47;244;0.5327868852459017;0.27459016393442626;0.0;0.0;0.19262295081967212;77;101;24;0.7623762376237624;0.2376237623762376;erich-irlstorfer
CDU/CSU;Jana;Schimke;118;77;2;0;47;244;0.48360655737704916;0.3155737704918033;0.00819672131147541;0.0;0.19262295081967212;83;101;18;0.8217821782178217;0.1782178217821782;jana-schimke
SPD;Markus;Paschke;47;30;0;0;47;124;0.3790322580645161;0.24193548387096775;0.0;0.0;0.3790322580645161;40;61;21;0.6557377049180327;0.3442622950819672;markus-paschke
DIE LINKE.;Alexander;Ulrich;52;121;23;0;48;244;0.21311475409836064;0.4959016393442623;0.0942622950819672;0.0;0.19672131147540983;85;101;16;0.8415841584158416;0.15841584158415842;alexander-ulrich
AfD;Waldemar;Herdt;61;126;9;0;48;244;0.25;0.5163934426229508;0.036885245901639344;0.0;0.19672131147540983;81;101;20;0.801980198019802;0.19801980198019803;waldemar-herdt
SPD;Barbara;Hendricks;133;63;0;0;48;244;0.5450819672131147;0.2581967213114754;0.0;0.0;0.19672131147540983;85;101;16;0.8415841584158416;0.15841584158415842;barbara-hendricks
SPD;Axel;Schäfer (Bochum);124;72;0;0;48;244;0.5081967213114754;0.29508196721311475;0.0;0.0;0.19672131147540983;82;101;19;0.8118811881188119;0.18811881188118812;axel-schafer-bochum
BÜ90/GR;Katja;Dörner;58;62;17;0;48;185;0.31351351351351353;0.33513513513513515;0.0918918918918919;0.0;0.2594594594594595;49;73;24;0.6712328767123288;0.3287671232876712;katja-dorner
BÜ90/GR;Charlotte;Schneidewind-Hartnagel;31;29;16;0;48;124;0.25;0.23387096774193547;0.12903225806451613;0.0;0.3870967741935484;36;61;25;0.5901639344262295;0.4098360655737705;charlotte-schneidewind-hartnagel
SPD;Bettina;Müller;134;62;0;0;48;244;0.5491803278688525;0.2540983606557377;0.0;0.0;0.19672131147540983;80;101;21;0.7920792079207921;0.2079207920792079;bettina-muller
AfD;Kay;Gottschalk;52;137;7;0;48;244;0.21311475409836064;0.5614754098360656;0.028688524590163935;0.0;0.19672131147540983;83;101;18;0.8217821782178217;0.1782178217821782;kay-gottschalk
FDP;Thomas;Sattelberger;104;72;19;0;49;244;0.4262295081967213;0.29508196721311475;0.0778688524590164;0.0;0.20081967213114754;86;101;15;0.8514851485148515;0.1485148514851485;thomas-sattelberger
SPD;Elisabeth;Kaiser;131;63;1;0;49;244;0.5368852459016393;0.2581967213114754;0.004098360655737705;0.0;0.20081967213114754;81;101;20;0.801980198019802;0.19801980198019803;elisabeth-kaiser
CDU/CSU;Arnold;Vaatz;124;71;0;0;49;244;0.5081967213114754;0.29098360655737704;0.0;0.0;0.20081967213114754;84;101;17;0.8316831683168316;0.16831683168316833;arnold-vaatz
CDU/CSU;Dorothee;Bär;131;63;0;0;50;244;0.5368852459016393;0.2581967213114754;0.0;0.0;0.20491803278688525;86;101;15;0.8514851485148515;0.1485148514851485;dorothee-bar
SPD;Gustav;Herzog;124;68;2;0;50;244;0.5081967213114754;0.2786885245901639;0.00819672131147541;0.0;0.20491803278688525;74;101;27;0.7326732673267327;0.26732673267326734;gustav-herzog
BÜ90/GR;Annalena;Baerbock;93;74;27;0;50;244;0.38114754098360654;0.30327868852459017;0.11065573770491803;0.0;0.20491803278688525;81;101;20;0.801980198019802;0.19801980198019803;annalena-baerbock
DIE LINKE.;Katrin;Werner;55;115;24;0;50;244;0.22540983606557377;0.4713114754098361;0.09836065573770492;0.0;0.20491803278688525;78;101;23;0.7722772277227723;0.22772277227722773;katrin-werner
DIE LINKE.;Andreas;Wagner;52;122;20;0;50;244;0.21311475409836064;0.5;0.08196721311475409;0.0;0.20491803278688525;82;101;19;0.8118811881188119;0.18811881188118812;andreas-wagner
FDP;Karlheinz;Busen;95;78;21;0;50;244;0.38934426229508196;0.319672131147541;0.0860655737704918;0.0;0.20491803278688525;84;101;17;0.8316831683168316;0.16831683168316833;karlheinz-busen
AfD;Steffen;Kotré;57;128;8;0;51;244;0.2336065573770492;0.5245901639344263;0.03278688524590164;0.0;0.20901639344262296;86;101;15;0.8514851485148515;0.1485148514851485;steffen-kotre
SPD;Daniela;Kolbe;129;64;0;0;51;244;0.5286885245901639;0.26229508196721313;0.0;0.0;0.20901639344262296;79;101;22;0.7821782178217822;0.21782178217821782;daniela-kolbe
SPD;Sebastian;Hartmann;135;58;0;0;51;244;0.5532786885245902;0.23770491803278687;0.0;0.0;0.20901639344262296;78;101;23;0.7722772277227723;0.22772277227722773;sebastian-hartmann
AfD;Martin;Reichardt;54;125;14;0;51;244;0.22131147540983606;0.5122950819672131;0.05737704918032787;0.0;0.20901639344262296;83;101;18;0.8217821782178217;0.1782178217821782;martin-reichardt
CDU/CSU;Karl A.;Lamers;126;66;0;0;52;244;0.5163934426229508;0.27049180327868855;0.0;0.0;0.21311475409836064;84;101;17;0.8316831683168316;0.16831683168316833;karl-a-lamers
DIE LINKE.;Bernd;Riexinger;55;111;26;0;52;244;0.22540983606557377;0.45491803278688525;0.10655737704918032;0.0;0.21311475409836064;83;101;18;0.8217821782178217;0.1782178217821782;bernd-riexinger
SPD;Uli;Grötsch;130;62;0;0;52;244;0.5327868852459017;0.2540983606557377;0.0;0.0;0.21311475409836064;75;101;26;0.7425742574257426;0.25742574257425743;uli-grotsch
BÜ90/GR;Sven;Lehmann;86;80;25;0;53;244;0.3524590163934426;0.32786885245901637;0.10245901639344263;0.0;0.21721311475409835;83;101;18;0.8217821782178217;0.1782178217821782;sven-lehmann
Fraktionslos;Marco;Bülow;61;105;25;0;53;244;0.25;0.430327868852459;0.10245901639344263;0.0;0.21721311475409835;79;101;22;0.7821782178217822;0.21782178217821782;marco-bulow
SPD;Thomas;Oppermann;87;42;0;0;53;182;0.47802197802197804;0.23076923076923078;0.0;0.0;0.29120879120879123;55;71;16;0.7746478873239436;0.22535211267605634;thomas-oppermann
FDP;Marcel;Klinge;106;67;18;0;53;244;0.4344262295081967;0.27459016393442626;0.07377049180327869;0.0;0.21721311475409835;86;101;15;0.8514851485148515;0.1485148514851485;marcel-klinge
AfD;Nicole;Höchst;51;127;13;0;53;244;0.20901639344262296;0.5204918032786885;0.05327868852459016;0.0;0.21721311475409835;83;101;18;0.8217821782178217;0.1782178217821782;nicole-hochst
SPD;Andrea;Nahles;42;25;0;0;53;120;0.35;0.20833333333333334;0.0;0.0;0.44166666666666665;26;40;14;0.65;0.35;andrea-nahles
AfD;Christoph;Neumann;54;125;11;0;54;244;0.22131147540983606;0.5122950819672131;0.045081967213114756;0.0;0.22131147540983606;82;101;19;0.8118811881188119;0.18811881188118812;christoph-neumann
FDP;Michael;Theurer;108;61;21;0;54;244;0.4426229508196721;0.25;0.0860655737704918;0.0;0.22131147540983606;79;101;22;0.7821782178217822;0.21782178217821782;michael-theurer
FDP;Sandra;Weeser;92;75;22;0;55;244;0.3770491803278688;0.3073770491803279;0.09016393442622951;0.0;0.22540983606557377;77;101;24;0.7623762376237624;0.2376237623762376;sandra-weeser
FDP;Roman;Müller-Böhm;108;69;12;0;55;244;0.4426229508196721;0.2827868852459016;0.04918032786885246;0.0;0.22540983606557377;74;101;27;0.7326732673267327;0.26732673267326734;roman-muller-bohm
AfD;Marc;Jongen;58;119;12;0;55;244;0.23770491803278687;0.48770491803278687;0.04918032786885246;0.0;0.22540983606557377;84;101;17;0.8316831683168316;0.16831683168316833;marc-jongen
SPD;Martin;Schulz;124;65;0;0;55;244;0.5081967213114754;0.26639344262295084;0.0;0.0;0.22540983606557377;82;101;19;0.8118811881188119;0.18811881188118812;martin-schulz
FDP;Carina;Konrad;102;68;19;0;55;244;0.4180327868852459;0.2786885245901639;0.0778688524590164;0.0;0.22540983606557377;82;101;19;0.8118811881188119;0.18811881188118812;carina-konrad
CDU/CSU;Bernd;Siebert;26;10;0;0;55;91;0.2857142857142857;0.10989010989010989;0.0;0.0;0.6043956043956044;19;48;29;0.3958333333333333;0.6041666666666666;bernd-siebert
CDU/CSU;Albert H.;Weiler;80;52;0;0;56;188;0.425531914893617;0.2765957446808511;0.0;0.0;0.2978723404255319;52;83;31;0.6265060240963856;0.37349397590361444;albert-h-weiler
DIE LINKE.;Cornelia;Möhring;54;112;22;0;56;244;0.22131147540983606;0.45901639344262296;0.09016393442622951;0.0;0.22950819672131148;75;101;26;0.7425742574257426;0.25742574257425743;cornelia-mohring
