# ja/nein/Enthaltung/ungueltig/nichtabgegeben: votes cast in each category across all Abstimmungen in range
# total_votes: sum of the above
# ratio_*: category / total_votes (weighted per vote, so a day with many bundled votes counts more)
# days_present/days_total/days_absent: sitting days attended/total/missed
#   (a day counts as attended if the member cast a real vote on at least one Abstimmung that day)
# ratio_days_present/ratio_days_absent: days_present/days_absent divided by days_total (weighted per day, not per vote)
Fraktion/Gruppe;Vorname;Name;ja;nein;Enthaltung;ungültig;nichtabgegeben;total_votes;ratio_ja;ratio_nein;ratio_Enthaltung;ratio_ungültig;ratio_nichtabgegeben;days_present;days_total;days_absent;ratio_days_present;ratio_days_absent;slug
CDU/CSU;Jan-Marco;Luczak;83;55;2;0;43;183;0.453551912568306;0.3005464480874317;0.01092896174863388;0.0;0.23497267759562843;69;87;18;0.7931034482758621;0.20689655172413793;jan-marco-luczak
AfD;Klaus;Stöber;39;88;13;0;43;183;0.21311475409836064;0.4808743169398907;0.07103825136612021;0.0;0.23497267759562843;61;87;26;0.7011494252873564;0.2988505747126437;klaus-stober
CDU/CSU;Astrid;Timmermann-Fechter;81;57;2;0;43;183;0.4426229508196721;0.3114754098360656;0.01092896174863388;0.0;0.23497267759562843;66;87;21;0.7586206896551724;0.2413793103448276;astrid-timmermann-fechter
AfD;Markus;Frohnmaier;38;92;10;0;43;183;0.20765027322404372;0.5027322404371585;0.0546448087431694;0.0;0.23497267759562843;72;87;15;0.8275862068965517;0.1724137931034483;markus-frohnmaier
CDU/CSU;Paul;Ziemiak;78;59;2;0;44;183;0.4262295081967213;0.3224043715846995;0.01092896174863388;0.0;0.24043715846994534;67;87;20;0.7701149425287356;0.22988505747126436;paul-ziemiak
AfD;Malte;Kaufmann;32;95;12;0;44;183;0.17486338797814208;0.5191256830601093;0.06557377049180328;0.0;0.24043715846994534;69;87;18;0.7931034482758621;0.20689655172413793;malte-kaufmann
CDU/CSU;Katrin;Staffler;78;60;1;0;44;183;0.4262295081967213;0.32786885245901637;0.00546448087431694;0.0;0.24043715846994534;66;87;21;0.7586206896551724;0.2413793103448276;katrin-staffler
SPD;Sanae;Abdi;100;39;0;0;44;183;0.546448087431694;0.21311475409836064;0.0;0.0;0.24043715846994534;74;87;13;0.8505747126436781;0.14942528735632185;sanae-abdi
AfD;Thomas;Dietz;35;94;10;0;44;183;0.1912568306010929;0.5136612021857924;0.0546448087431694;0.0;0.24043715846994534;67;87;20;0.7701149425287356;0.22988505747126436;thomas-dietz
CDU/CSU;Michael;Frieser;74;63;2;0;44;183;0.40437158469945356;0.3442622950819672;0.01092896174863388;0.0;0.24043715846994534;67;87;20;0.7701149425287356;0.22988505747126436;michael-frieser
BÜ90/GR;Christina-Johanne;Schröder;104;34;1;0;44;183;0.5683060109289617;0.18579234972677597;0.00546448087431694;0.0;0.24043715846994534;64;87;23;0.735632183908046;0.26436781609195403;christina-johanne-schroder
SPD;Jessica;Rosenthal;100;39;0;0;44;183;0.546448087431694;0.21311475409836064;0.0;0.0;0.24043715846994534;61;87;26;0.7011494252873564;0.2988505747126437;jessica-rosenthal
CDU/CSU;Andreas;Mattfeldt;79;57;3;0;44;183;0.43169398907103823;0.3114754098360656;0.01639344262295082;0.0;0.24043715846994534;67;87;20;0.7701149425287356;0.22988505747126436;andreas-mattfeldt
FDP;Marco;Buschmann;100;39;0;0;44;183;0.546448087431694;0.21311475409836064;0.0;0.0;0.24043715846994534;70;87;17;0.8045977011494253;0.19540229885057472;marco-buschmann
BSW;Zaklin;Nastic;34;86;19;0;44;183;0.18579234972677597;0.46994535519125685;0.10382513661202186;0.0;0.24043715846994534;72;87;15;0.8275862068965517;0.1724137931034483;zaklin-nastic
Die Linke;Anke;Domscheit-Berg;35;90;13;0;45;183;0.1912568306010929;0.4918032786885246;0.07103825136612021;0.0;0.2459016393442623;66;87;21;0.7586206896551724;0.2413793103448276;anke-domscheit-berg
CDU/CSU;Armin;Laschet;78;57;2;0;46;183;0.4262295081967213;0.3114754098360656;0.01092896174863388;0.0;0.25136612021857924;68;87;19;0.7816091954022989;0.21839080459770116;armin-laschet
CDU/CSU;Ronja;Kemmer;80;56;1;0;46;183;0.4371584699453552;0.30601092896174864;0.00546448087431694;0.0;0.25136612021857924;67;87;20;0.7701149425287356;0.22988505747126436;ronja-kemmer
BÜ90/GR;Luise;Amtsberg;97;39;1;0;46;183;0.5300546448087432;0.21311475409836064;0.00546448087431694;0.0;0.25136612021857924;64;87;23;0.735632183908046;0.26436781609195403;luise-amtsberg
SPD;Michael;Roth (Heringen);99;38;0;0;46;183;0.5409836065573771;0.20765027322404372;0.0;0.0;0.25136612021857924;70;87;17;0.8045977011494253;0.19540229885057472;michael-roth-heringen
FDP;Sandra;Weeser;103;33;1;0;46;183;0.5628415300546448;0.18032786885245902;0.00546448087431694;0.0;0.25136612021857924;69;87;18;0.7931034482758621;0.20689655172413793;sandra-weeser
AfD;René;Springer;31;95;11;0;46;183;0.16939890710382513;0.5191256830601093;0.060109289617486336;0.0;0.25136612021857924;63;87;24;0.7241379310344828;0.27586206896551724;rene-springer
BÜ90/GR;Ulle;Schauws;98;37;1;0;47;183;0.5355191256830601;0.20218579234972678;0.00546448087431694;0.0;0.2568306010928962;60;87;27;0.6896551724137931;0.3103448275862069;ulle-schauws
BÜ90/GR;Sven-Christian;Kindler;100;35;1;0;47;183;0.546448087431694;0.1912568306010929;0.00546448087431694;0.0;0.2568306010928962;70;87;17;0.8045977011494253;0.19540229885057472;sven-christian-kindler
CDU/CSU;Carsten;Körber;71;62;2;0;48;183;0.3879781420765027;0.33879781420765026;0.01092896174863388;0.0;0.26229508196721313;71;87;16;0.8160919540229885;0.1839080459770115;carsten-korber
CDU/CSU;Sabine;Weiss (Wesel I);75;56;4;0;48;183;0.4098360655737705;0.30601092896174864;0.02185792349726776;0.0;0.26229508196721313;69;87;18;0.7931034482758621;0.20689655172413793;sabine-weiss-wesel-i
SPD;Rolf;Mützenich;101;34;0;0;48;183;0.5519125683060109;0.18579234972677597;0.0;0.0;0.26229508196721313;76;87;11;0.8735632183908046;0.12643678160919541;rolf-mutzenich
AfD;Nicole;Höchst;33;91;11;0;48;183;0.18032786885245902;0.4972677595628415;0.060109289617486336;0.0;0.26229508196721313;65;87;22;0.7471264367816092;0.25287356321839083;nicole-hochst
SPD;Frank;Schwabe;100;34;0;0;49;183;0.546448087431694;0.18579234972677597;0.0;0.0;0.2677595628415301;66;87;21;0.7586206896551724;0.2413793103448276;frank-schwabe
FDP;Bettina;Stark-Watzinger;99;35;0;0;49;183;0.5409836065573771;0.1912568306010929;0.0;0.0;0.2677595628415301;65;87;22;0.7471264367816092;0.25287356321839083;bettina-stark-watzinger
SPD;Uwe;Schmidt;99;35;0;0;49;183;0.5409836065573771;0.1912568306010929;0.0;0.0;0.2677595628415301;70;87;17;0.8045977011494253;0.19540229885057472;uwe-schmidt
Fraktionslos;Volker;Wissing;98;36;0;0;49;183;0.5355191256830601;0.19672131147540983;0.0;0.0;0.2677595628415301;66;87;21;0.7586206896551724;0.2413793103448276;volker-wissing
CDU/CSU;Anne;König;76;56;2;0;49;183;0.41530054644808745;0.30601092896174864;0.01092896174863388;0.0;0.2677595628415301;70;87;17;0.8045977011494253;0.19540229885057472;anne-konig
BSW;Ali;Al-Dailami;34;84;15;0;50;183;0.18579234972677597;0.45901639344262296;0.08196721311475409;0.0;0.273224043715847;67;87;20;0.7701149425287356;0.22988505747126436;ali-al-dailami
AfD;Edgar;Naujok;27;94;12;0;50;183;0.14754098360655737;0.5136612021857924;0.06557377049180328;0.0;0.273224043715847;62;87;25;0.7126436781609196;0.28735632183908044;edgar-naujok
SPD;Daniela;De Ridder;74;30;0;0;50;154;0.4805194805194805;0.19480519480519481;0.0;0.0;0.3246753246753247;55;74;19;0.7432432432432432;0.25675675675675674;daniela-de-ridder
SPD;Josephine;Ortleb;98;34;0;0;51;183;0.5355191256830601;0.18579234972677597;0.0;0.0;0.2786885245901639;62;87;25;0.7126436781609196;0.28735632183908044;josephine-ortleb
CDU/CSU;Jens;Spahn;71;60;1;0;51;183;0.3879781420765027;0.32786885245901637;0.00546448087431694;0.0;0.2786885245901639;67;87;20;0.7701149425287356;0.22988505747126436;jens-spahn
Die Linke;Nicole;Gohlke;33;88;11;0;51;183;0.18032786885245902;0.4808743169398907;0.060109289617486336;0.0;0.2786885245901639;67;87;20;0.7701149425287356;0.22988505747126436;nicole-gohlke
BÜ90/GR;Claudia;Roth (Augsburg);87;43;1;0;52;183;0.47540983606557374;0.23497267759562843;0.00546448087431694;0.0;0.28415300546448086;62;87;25;0.7126436781609196;0.28735632183908044;claudia-roth-augsburg
SPD;Sarah;Ryglewski;101;30;0;0;52;183;0.5519125683060109;0.16393442622950818;0.0;0.0;0.28415300546448086;66;87;21;0.7586206896551724;0.2413793103448276;sarah-ryglewski
BSW;Klaus;Ernst;31;83;17;0;52;183;0.16939890710382513;0.453551912568306;0.09289617486338798;0.0;0.28415300546448086;65;87;22;0.7471264367816092;0.25287356321839083;klaus-ernst
AfD;Harald;Weyel;28;89;14;0;52;183;0.15300546448087432;0.48633879781420764;0.07650273224043716;0.0;0.28415300546448086;64;87;23;0.735632183908046;0.26436781609195403;harald-weyel
BÜ90/GR;Tessa;Ganserer;98;31;0;0;54;183;0.5355191256830601;0.16939890710382513;0.0;0.0;0.29508196721311475;68;87;19;0.7816091954022989;0.21839080459770116;tessa-ganserer
AfD;Martin;Reichardt;33;83;13;0;54;183;0.18032786885245902;0.453551912568306;0.07103825136612021;0.0;0.29508196721311475;66;87;21;0.7586206896551724;0.2413793103448276;martin-reichardt
BÜ90/GR;Beate;Walter-Rosenheimer;91;36;1;0;55;183;0.4972677595628415;0.19672131147540983;0.00546448087431694;0.0;0.3005464480874317;59;87;28;0.6781609195402298;0.3218390804597701;beate-walter-rosenheimer
FDP;Nicole;Bauer;100;26;2;0;55;183;0.546448087431694;0.14207650273224043;0.01092896174863388;0.0;0.3005464480874317;67;87;20;0.7701149425287356;0.22988505747126436;nicole-bauer
AfD;Martin;Hess;34;82;12;0;55;183;0.18579234972677597;0.44808743169398907;0.06557377049180328;0.0;0.3005464480874317;65;87;22;0.7471264367816092;0.25287356321839083;martin-hess
CDU/CSU;Jana;Schimke;72;53;3;0;55;183;0.39344262295081966;0.2896174863387978;0.01639344262295082;0.0;0.3005464480874317;67;87;20;0.7701149425287356;0.22988505747126436;jana-schimke
AfD;Martin Erwin;Renner;34;77;14;0;58;183;0.18579234972677597;0.4207650273224044;0.07650273224043716;0.0;0.31693989071038253;66;87;21;0.7586206896551724;0.2413793103448276;martin-erwin-renner
Die Linke;Caren;Lay;32;76;17;0;58;183;0.17486338797814208;0.41530054644808745;0.09289617486338798;0.0;0.31693989071038253;68;87;19;0.7816091954022989;0.21839080459770116;caren-lay
CDU/CSU;Hans-Peter;Friedrich (Hof);68;50;3;0;62;183;0.37158469945355194;0.273224043715847;0.01639344262295082;0.0;0.33879781420765026;62;87;25;0.7126436781609196;0.28735632183908044;hans-peter-friedrich-hof
SPD;Gabriele;Katzmarek;89;32;0;0;62;183;0.48633879781420764;0.17486338797814208;0.0;0.0;0.33879781420765026;66;87;21;0.7586206896551724;0.2413793103448276;gabriele-katzmarek
CDU/CSU;Heike;Brehmer;68;50;2;0;63;183;0.37158469945355194;0.273224043715847;0.01092896174863388;0.0;0.3442622950819672;61;87;26;0.7011494252873564;0.2988505747126437;heike-brehmer
AfD;Carolin;Bachmann;25;87;7;0;64;183;0.1366120218579235;0.47540983606557374;0.03825136612021858;0.0;0.34972677595628415;58;87;29;0.6666666666666666;0.3333333333333333;carolin-bachmann
CDU/CSU;Gero;Storjohann;6;5;0;0;64;75;0.08;0.06666666666666667;0.0;0.0;0.8533333333333334;6;31;25;0.1935483870967742;0.8064516129032258;gero-storjohann
AfD;Matthias;Moosdorf;32;76;11;0;64;183;0.17486338797814208;0.41530054644808745;0.060109289617486336;0.0;0.34972677595628415;65;87;22;0.7471264367816092;0.25287356321839083;matthias-moosdorf
AfD;Petr;Bystron;18;64;10;0;66;158;0.11392405063291139;0.4050632911392405;0.06329113924050633;0.0;0.4177215189873418;48;79;31;0.6075949367088608;0.3924050632911392;petr-bystron
BSW;Christian;Leye;22;78;17;0;66;183;0.12021857923497267;0.4262295081967213;0.09289617486338798;0.0;0.36065573770491804;61;87;26;0.7011494252873564;0.2988505747126437;christian-leye
Fraktionslos;Joana;Cotar;40;72;4;0;67;183;0.2185792349726776;0.39344262295081966;0.02185792349726776;0.0;0.366120218579235;55;87;32;0.632183908045977;0.367816091954023;joana-cotar
SPD;Manuel;Gava;86;29;1;0;67;183;0.46994535519125685;0.15846994535519127;0.00546448087431694;0.0;0.366120218579235;61;87;26;0.7011494252873564;0.2988505747126437;manuel-gava
SPD;Christian;Petry;87;28;0;0;68;183;0.47540983606557374;0.15300546448087432;0.0;0.0;0.37158469945355194;60;87;27;0.6896551724137931;0.3103448275862069;christian-petry
BÜ90/GR;Sabine;Grützmacher;76;36;1;0;70;183;0.41530054644808745;0.19672131147540983;0.00546448087431694;0.0;0.3825136612021858;53;87;34;0.6091954022988506;0.39080459770114945;sabine-grutzmacher
AfD;Corinna;Miazga;0;3;1;0;71;75;0.0;0.04;0.013333333333333334;0.0;0.9466666666666667;2;31;29;0.06451612903225806;0.9354838709677419;corinna-miazga
Die Linke;Jan;Korte;24;79;9;0;71;183;0.13114754098360656;0.43169398907103823;0.04918032786885246;0.0;0.3879781420765027;55;87;32;0.632183908045977;0.367816091954023;jan-korte
Die Linke;Susanne;Hennig-Wellsow;31;68;12;0;72;183;0.16939890710382513;0.37158469945355194;0.06557377049180328;0.0;0.39344262295081966;59;87;28;0.6781609195402298;0.3218390804597701;susanne-hennig-wellsow
BSW;Sevim;Dagdelen;19;77;14;0;73;183;0.10382513661202186;0.4207650273224044;0.07650273224043716;0.0;0.3989071038251366;54;87;33;0.6206896551724138;0.3793103448275862;sevim-dagdelen
AfD;Mariana Iris;Harder-Kühnel;26;73;9;0;75;183;0.14207650273224043;0.3989071038251366;0.04918032786885246;0.0;0.4098360655737705;56;87;31;0.6436781609195402;0.3563218390804598;mariana-iris-harder-kuhnel
CDU/CSU;Manfred;Grund;64;43;1;0;75;183;0.34972677595628415;0.23497267759562843;0.00546448087431694;0.0;0.4098360655737705;55;87;32;0.632183908045977;0.367816091954023;manfred-grund
BSW;Alexander;Ulrich;24;70;14;0;75;183;0.13114754098360656;0.3825136612021858;0.07650273224043716;0.0;0.4098360655737705;52;87;35;0.5977011494252874;0.40229885057471265;alexander-ulrich
CDU/CSU;Erich;Irlstorfer;59;46;2;0;76;183;0.3224043715846995;0.25136612021857924;0.01092896174863388;0.0;0.41530054644808745;50;87;37;0.5747126436781609;0.42528735632183906;erich-irlstorfer
BÜ90/GR;Annalena;Baerbock;75;29;1;0;78;183;0.4098360655737705;0.15846994535519127;0.00546448087431694;0.0;0.4262295081967213;54;87;33;0.6206896551724138;0.3793103448275862;annalena-baerbock
CDU/CSU;Jens;Koeppen;40;55;9;0;79;183;0.2185792349726776;0.3005464480874317;0.04918032786885246;0.0;0.43169398907103823;57;87;30;0.6551724137931034;0.3448275862068966;jens-koeppen
BÜ90/GR;Steffi;Lemke;71;31;1;0;80;183;0.3879781420765027;0.16939890710382513;0.00546448087431694;0.0;0.4371584699453552;51;87;36;0.5862068965517241;0.41379310344827586;steffi-lemke
SPD;Bettina;Müller;72;30;0;0;81;183;0.39344262295081966;0.16393442622950818;0.0;0.0;0.4426229508196721;52;87;35;0.5977011494252874;0.40229885057471265;bettina-muller
BSW;Sahra;Wagenknecht;22;63;16;0;82;183;0.12021857923497267;0.3442622950819672;0.08743169398907104;0.0;0.44808743169398907;48;87;39;0.5517241379310345;0.4482758620689655;sahra-wagenknecht
CDU/CSU;Peter;Ramsauer;53;46;2;0;82;183;0.2896174863387978;0.25136612021857924;0.01092896174863388;0.0;0.44808743169398907;58;87;29;0.6666666666666666;0.3333333333333333;peter-ramsauer
FDP;Christian;Lindner;67;32;0;0;84;183;0.366120218579235;0.17486338797814208;0.0;0.0;0.45901639344262296;51;87;36;0.5862068965517241;0.41379310344827586;christian-lindner
AfD;Uwe;Schulz;23;65;10;0;85;183;0.12568306010928962;0.3551912568306011;0.0546448087431694;0.0;0.4644808743169399;49;87;38;0.5632183908045977;0.4367816091954023;uwe-schulz
AfD;Jürgen;Pohl;24;64;8;0;87;183;0.13114754098360656;0.34972677595628415;0.04371584699453552;0.0;0.47540983606557374;48;87;39;0.5517241379310345;0.4482758620689655;jurgen-pohl
Die Linke;Cornelia;Möhring;23;61;8;0;91;183;0.12568306010928962;0.3333333333333333;0.04371584699453552;0.0;0.4972677595628415;50;87;37;0.5747126436781609;0.42528735632183906;cornelia-mohring
SPD;Olaf;Scholz;67;25;0;0;91;183;0.366120218579235;0.1366120218579235;0.0;0.0;0.4972677595628415;48;87;39;0.5517241379310345;0.4482758620689655;olaf-scholz
Fraktionslos;Uwe;Witt;1;0;0;0;182;183;0.00546448087431694;0.0;0.0;0.0;0.994535519125683;1;87;86;0.011494252873563218;0.9885057471264368;uwe-witt
